"lsoa11","samhi_index.2011","samhi_dec.2011","samhi_index.2012","samhi_dec.2012","samhi_index.2013","samhi_dec.2013","samhi_index.2014","samhi_dec.2014","samhi_index.2015","samhi_dec.2015","samhi_index.2016","samhi_dec.2016","samhi_index.2017","samhi_dec.2017","samhi_index.2018","samhi_dec.2018","samhi_index.2019","samhi_dec.2019","samhi_index.2020","samhi_dec.2020","samhi_index.2021","samhi_dec.2021","samhi_index.2022","samhi_dec.2022"
"E01029162",-0.78610618362607,6,-0.495131836638503,7,-0.25057887842872,8,0.269099378623181,9,0.175852536886969,8,0.84951500602242,9,1.6670139875666,10,1.70223094897074,10,1.55312787925877,9,1.5470685387359,9,1.62790159919572,9,2.23295684201344,10
"E01029163",-1.16991174926865,4,-0.884302776100223,5,-1.28651898136215,2,-0.99598156966229,3,-0.715750097945127,4,-0.712821106534548,3,-0.407409339356376,3,-0.00088568395471578,4,0.108475650670814,4,0.482991359473929,6,0.600422481667377,5,0.659100621432161,6
"E01029164",-1.42606318376012,2,-1.4202918909722,2,-1.5382781116048,1,-1.18188052490227,2,-1.15787576300219,2,-0.802645738496124,2,-0.586690755491456,3,-0.448523434198741,2,-0.273068745989697,2,0.00236626840545493,3,0.580829842340337,5,0.485618826785748,5
"E01029165",-1.05728091410401,5,-1.05017364411274,4,-1.19397895011417,3,-0.811090218043892,4,-0.732746742062841,3,-0.730950156531978,3,-0.372839082330136,4,0.165170492612877,5,0.477409212259264,6,0.0359232877096286,4,0.626342984941289,6,0.950215979083751,7
"E01029166",-1.40284197808141,3,-1.35318283523993,2,-1.46275251082775,2,-1.24090118872616,2,-0.962203570097632,2,-0.867835960168617,2,-0.633225922531865,2,-0.24479117121654,3,-0.302448381824922,2,-0.049944190497133,3,0.257302490146669,4,0.197124586320436,4
"E01029167",-0.745712132656225,7,-0.425670321896741,7,0.0506516926985137,9,-0.337287552217905,7,-0.216964398428723,6,0.50638375866609,8,0.635208694577133,8,0.790896928911875,8,1.10957713634539,8,1.03293378480624,8,1.5072849651499,9,1.63881610111279,9
"E01029168",-1.53411096696878,2,-1.05346079849685,4,-1.23806610909176,3,-0.845866635856858,4,-0.542809428285161,5,-0.443632554270757,4,-0.370490369826652,4,-0.112202770972131,4,0.182916777495516,4,0.180982623194236,4,0.574282565058047,5,0.625425306925442,6
"E01029169",-1.10242873463989,4,-0.844429247176753,5,-0.628489659774639,6,-0.51422596104017,6,-0.873713428139071,3,-0.0968685214709386,6,0.315045294707032,7,0.890713667318376,8,0.698988512491937,7,0.873495788045462,7,0.886890115866051,7,0.589662450013057,5
"E01029170",-0.887474866270311,6,-0.130971500347789,9,-0.472968672455267,7,-0.0870005539547585,8,0.31426996072834,8,0.658962245560741,9,0.958949209704676,9,1.56701986601095,10,1.5185002558452,9,1.79558878521524,10,1.61381565206971,9,1.6180446731945,9
"E01029171",-0.520764964741618,8,0.093405595310651,9,0.0378242535593715,9,-0.0770620704486005,8,0.301810957541778,8,0.991663707865923,9,1.29507746140299,10,1.32883514410373,9,1.44502966283603,9,1.76174186280346,10,1.99811658845905,10,1.29135597416836,8
"E01029172",-1.38183457447111,3,-0.916307564202084,5,-0.989579557376427,4,-0.580805157774868,5,-0.665218477474962,4,-0.334699266774038,5,-0.216669097423642,4,0.0798870975756338,5,0.495854193935491,6,0.784316140998695,7,0.465884415161905,5,0.509136298992217,5
"E01029173",-0.939675685191295,5,-0.930416083228284,5,-0.869587120773298,5,-0.850831725223955,4,-0.476601721733991,5,-0.108673495175346,6,0.187484001361341,6,0.198364487345784,6,0.746315796128762,7,0.685342019738225,7,1.50584032297011,9,0.716486273546036,6
"E01029174",-1.12567154904617,4,-0.909984934172356,5,-0.367988471160907,7,-0.737006362743848,4,-0.401150558967918,5,-0.0175113248340033,6,0.845779588482106,9,1.03284514448142,9,0.989657577201572,8,1.32094631236454,9,1.11707548073778,8,0.747165633915384,6
"E01029175",-0.72542934124584,7,-0.760907069742447,6,-0.57197557810241,6,-0.310847808011154,7,-0.263795638007496,6,0.0164322004943102,6,0.507730100642346,8,0.500104446150456,7,1.30986908149913,9,0.819599639987122,7,1.32890399616273,8,0.847236275013201,7
"E01029176",-0.53325092359842,8,-0.802343198000665,5,-0.602257941637145,6,-0.573041099716076,5,-0.249616813504269,6,0.232562358506069,7,0.376184544932297,7,0.448979933227275,7,1.07459282725042,8,0.84954835465362,7,1.02298018101103,7,1.089119969147,7
"E01029177",0.0171149643937421,9,-0.062594600330818,9,0.22706049473914,9,0.464231872720698,9,0.668864146610098,9,0.79534295250605,9,1.22696868324828,10,1.96367158557292,10,1.4398248137744,9,1.63928288639423,9,2.16922600777544,10,2.24312854887982,10
"E01029178",-0.677961276365202,7,-0.620834467729052,6,-0.410147179278697,7,-0.110813296798148,8,-0.283700176445252,6,-0.199339305222438,5,-0.0354470430377537,5,0.139199153160544,5,0.164418266247581,4,0.410743901478818,5,0.460878238714838,5,0.73080604411726,6
"E01029179",-0.551534886092672,8,-0.833975770743873,5,-0.699597295757293,6,-0.454737485254524,6,-0.41465732739797,5,0.524716538938504,8,0.765296787494669,9,0.392809295619949,6,0.909042815757517,7,0.799503075566626,7,1.11026005979,8,1.20409234401019,8
"E01029180",-0.485455784570404,8,-0.615486244391634,6,-0.46753544349407,7,-0.563662935804375,5,-0.49595038119049,5,0.0849090861691468,7,0.203619748397951,7,-0.135276850175401,4,0.125724666635498,4,0.348556822136864,5,0.661167834342202,6,0.911327055496145,7
"E01029181",-0.255235589582458,9,-0.459099734208876,7,-0.720738989124264,6,-0.486127125791111,6,-0.311739090048622,6,-0.113551141023237,6,-0.135459069651023,5,0.0291715641730276,5,-0.0480534120539346,3,0.472682722463908,6,0.197173987283307,4,0.679610314082083,6
"E01029182",-0.906972470459898,6,-0.807890810804435,5,-1.08770457993509,3,-0.933627048910589,3,-0.492589328566187,5,-0.315028478829105,5,0.148027178706187,6,-0.171656313085638,4,0.18922421079797,4,0.312419251528549,5,0.629283104342835,6,0.880140143362553,7
"E01029183",-0.437204105031063,8,-0.208744573482517,8,-0.905689484301172,4,-0.702196764570221,5,-0.519016491202613,5,-0.125306104970681,6,0.209493097726674,7,0.34816047297965,6,0.775756303103646,7,0.539108468090594,6,0.837643579011827,7,1.15963812778743,8
"E01029184",-0.812351190453239,6,-0.463841406218272,7,-0.989932804584649,4,-0.92889244508505,3,-0.739045131988087,3,-0.233350249808141,5,0.0352974320700261,6,0.189043751293562,5,0.175790433200801,4,0.666744331538308,7,0.971865171052079,7,0.525538632222428,5
"E01029185",-0.308231765199213,9,-0.57584719088855,7,-0.691578347614886,6,-0.389287064958478,6,-0.67142132291741,4,-0.360304823272287,5,0.0343781166354983,6,0.342102853568324,6,0.583827605827066,6,0.589612994850284,6,1.09856084709405,8,0.964013897686999,7
"E01029186",-0.0621226766463257,9,0.316622398591465,10,0.0425780460664001,9,0.663402695530772,10,0.218089133720735,8,0.797901742400228,9,1.31459126154738,10,0.971381012847007,8,2.30245604853291,10,1.45303201916802,9,1.78404469023025,9,1.58221635627975,9
"E01029187",-0.0428419354488672,9,0.102494036479497,9,0.0628854243984766,9,-0.000513062816122653,8,0.616027340435544,9,0.874028821991844,9,1.2700304997958,10,1.01002235394245,9,2.0419990800108,10,1.58648117852402,9,1.78569296134677,9,1.45193236447142,9
"E01029188",-0.954861105905241,5,-1.03182835250583,4,-1.10396823205345,3,-0.708856462106694,5,-0.636177972258521,4,-0.526829391410561,4,-0.338771981533242,4,-0.106215164085046,4,-0.191642472990345,3,0.448883161308546,6,0.825027521091747,6,0.294679168012895,4
"E01029189",-0.816012409696873,6,-0.695740956859011,6,-1.05081596297001,4,-0.525909578560437,6,0.0387900214330402,7,0.138789727737746,7,0.0768717260257319,6,0.447185344393404,7,0.338578456467643,5,0.380303216647005,5,0.594458004869864,5,0.559042268439546,5
"E01029190",-0.632955508746537,7,-0.455804879255925,7,-0.960112690514034,4,-0.538238453793586,6,-0.161509479909833,7,-0.138220601787943,6,-0.0348438087052984,5,0.230337973180977,6,0.441837641118385,6,0.47591285718369,6,1.06468757782927,7,0.82306569857086,6
"E01029191",-0.852182360880941,6,-0.845926921793284,5,-0.842096832630152,5,-0.578649653708062,5,-0.870457619912685,3,-0.385967561783727,4,-0.236097015274526,4,-0.0634248892815387,4,0.122137994587751,4,0.57114020704455,6,0.744737904922297,6,0.839624833804194,6
"E01029192",-0.675960667040588,7,-0.582623125850161,7,-0.808105386185822,5,-0.468596246368705,6,-0.625404343661002,4,-0.517011594756835,4,-0.321692068298849,4,-0.0405915690547851,4,0.341772080942818,5,0.362000882596171,5,0.39508113682919,5,0.585997115815348,5
"E01029193",-0.970342989682958,5,-0.508939357460836,7,-0.640605198723469,6,-0.533105238223938,6,0.0497847978041361,7,0.13951296002071,7,0.466863444692595,8,0.364289838372271,6,0.799919678156574,7,0.737727123477779,7,0.911121856377139,7,0.755143091458272,6
"E01029194",-0.980758497344813,5,-0.797855035644895,5,-0.909109854731233,4,-0.639693070237589,5,-0.459114734090269,5,-0.118261266941063,6,0.518564633019589,8,0.73956988626984,8,1.1174310470264,8,1.1360959468083,8,1.11926566908272,8,1.72442419962793,9
"E01029195",-0.639604889844788,7,-0.38761130012036,8,-0.375398280971014,7,-0.24642789245118,7,-0.353173267073538,6,0.237442509429285,7,0.437557163018838,7,0.550871001553366,7,1.2128856945528,8,1.19192471490806,8,1.45712856733765,9,1.4108228936313,8
"E01029196",-1.22966943001468,4,-1.0313796768188,4,-0.701758130450117,6,-0.849460654179456,4,-0.609651026478535,4,-0.16505242304983,6,0.0458978343530347,6,0.440584088639822,7,0.353886058740286,5,0.39469677519918,5,0.733746121573589,6,0.776731063145299,6
"E01029197",-1.03055835315162,5,-0.633923834171838,6,-0.788790946769957,5,-0.788788867252624,4,-0.453429049958173,5,-0.207093335051041,5,0.583241120403619,8,0.415431374989113,6,0.678591944052036,7,0.305390564478214,5,0.380124881436731,4,0.53966234473631,5
"E01029198",-0.999388039002226,5,-0.80662356348044,5,-0.719768717238173,6,-0.600596010547902,5,-0.573672870274535,4,-0.19859562984876,5,0.249612452320839,7,0.104529463839788,5,0.494798160752277,6,0.38509788485964,5,0.882622557275643,7,0.604661854883742,5
"E01029199",-1.09952531395278,4,-0.937284930587532,4,-0.947792515761418,4,-0.674352573343356,5,-0.506469455485147,5,-0.217186505568051,5,-0.0695075717978714,5,0.0460360167182131,5,0.155317957841796,4,0.290241932869282,5,0.449277325529829,5,0.46251625001136,5
"E01029200",0.0170393483095007,9,0.232613242338482,9,0.356229384198579,9,0.831843115323558,10,0.734193142672703,9,0.973163636829636,9,1.45032225258631,10,1.11009188657081,9,1.7027527630524,9,1.85672743205423,10,1.43507698602995,9,1.76250621337314,9
"E01029201",-0.874505025602217,6,-0.731762160535334,6,-1.00117272490732,4,-0.869497401344081,4,-0.708564774122696,4,-0.384552430481836,4,-0.212920935264308,4,-0.0873759411794373,4,0.244936317264679,5,0.439279906200594,6,0.516810076317678,5,0.114351726473662,3
"E01029202",-0.302268988049292,9,0.383808179444418,10,-0.398855487275282,7,0.781119157802824,10,0.353037480995207,8,0.644370612722305,9,0.873011731577649,9,2.11468839318538,10,1.8804367029702,10,2.66919862795796,10,3.09270254383684,10,3.68935753729138,10
"E01029203",-1.03775446271755,5,-0.775730430344206,6,-1.65581919176937,1,-1.19168096659498,2,-0.980533338667797,2,-0.668882576300794,3,-0.426951671242609,3,0.0895932407243968,5,0.23607308280275,5,0.493307505694403,6,0.746398296073709,6,0.726708317248494,6
"E01029204",-0.857150037368192,6,-0.696581121138804,6,-1.38614844013297,2,-1.24538867373135,2,-0.570921416739474,4,-0.403401818025402,4,-0.520360343052301,3,0.348406802376235,6,0.39216904408243,5,0.564034216605218,6,0.863538146978154,7,1.43843770160002,9
"E01029205",-0.828324557469876,6,-0.840365125748444,5,-1.51312315736695,1,-1.17676906906499,2,-0.905580571862123,3,-0.453328192291107,4,0.049980092332376,6,0.387084350372664,6,0.956581939167898,8,0.612410634180757,6,0.948362162938887,7,0.934639693928393,7
"E01029206",-1.07339451477834,5,-1.13965548220617,3,-0.874870640659,5,-0.927912280602206,3,-0.541848308870842,5,-0.28715144506084,5,0.12661232756364,6,0.520251924863174,7,0.490136085622258,6,0.840474804258147,7,1.04960958698506,7,0.995987206030751,7
"E01029207",-0.821262422652259,6,-0.794180597356767,5,-0.701640566787709,6,-0.874693715495841,4,-0.434763805104191,5,-0.153366619078527,6,-0.0615855767516628,5,0.216970495949318,6,0.54442539281984,6,0.636917372421172,7,0.783005444209287,6,1.04190397027668,7
"E01029208",-0.922622217317651,6,-0.845869280658639,5,-0.563558438939825,6,-0.432323750991305,6,-0.527231061452113,5,-0.148225469110437,6,0.312681155536542,7,0.461464935489074,7,1.04284377497999,8,0.689082976784552,7,0.921615184187377,7,0.997675495790805,7
"E01029209",-1.35817747702202,3,-1.21096655791047,3,-1.03789337162708,4,-0.93520887220973,3,-0.477125745148052,5,-0.290927763299755,5,-0.364408186283511,4,-0.121621726016519,4,0.138647735095859,4,0.482485360948746,6,0.293604684841147,4,0.695861472571418,6
"E01029210",-0.924474912931879,6,-0.616212347858421,6,-1.07212846280217,3,-0.680449079711141,5,-0.600477922678872,4,-0.257608237940236,5,-0.0962220127251244,5,0.311124637881342,6,0.297162668527627,5,0.257808061595695,5,0.570309471486377,5,0.557598130534964,5
"E01029211",-1.00521397451019,5,-0.960863061444645,4,-1.28223690201954,2,-0.762328394300402,4,-0.697707010648792,4,-0.119601174521118,6,-0.375633199900313,4,0.162454366397518,5,0.112067525080885,4,0.228844048413269,5,0.806769768741123,6,0.924208872735134,7
"E01029212",-0.700103624463763,7,-0.392894879390451,8,-0.9223837710482,4,-0.878421751428533,4,-0.661905845476309,4,-0.257396863079113,5,-0.0648634060669579,5,-0.0215013056171679,4,-0.000612535373066503,3,-0.376112334872945,2,0.0810072783871815,3,0.498904985870957,5
"E01029213",-0.646497443791665,7,-0.446096260319578,7,-0.90264377151283,4,-0.721925897048012,4,-0.392807883739736,5,-0.258536017021274,5,-0.418891488596091,3,-0.194592304294024,4,0.17567527447296,4,0.160449984318711,4,0.822185091192191,6,0.559489457785001,5
"E01029214",-0.649085995606558,7,-0.705334299422857,6,-0.516631404880175,7,-0.498590136394411,6,-0.415794002934071,5,-0.255353479890046,5,-0.141498036645798,5,0.334068234997123,6,0.0613407087964536,4,0.492696991954013,6,1.15175472845848,8,0.735553255088501,6
"E01029215",-0.51686258605181,8,-0.326561529901623,8,-0.520853061210315,7,-0.631201805255053,5,-0.250249657780012,6,-0.190727393073308,5,-0.121338948903323,5,0.151603564542454,5,0.924225365817513,8,0.697007454123229,7,1.0815207061186,7,1.74740168560051,9
"E01029216",-1.04673410131411,5,-0.811721565509725,5,-1.52897326382686,1,-1.19468971149802,2,-0.750903933894089,3,-0.722164052870989,3,-0.454135276843641,3,0.213768255350237,6,0.467228028360819,6,0.316105022718393,5,0.513509737792068,5,0.658861260355109,6
"E01029217",-1.16858642257074,4,-1.00644043195352,4,-1.28904518071481,2,-1.01334862791042,3,-0.730064852048684,3,-0.4194225681556,4,-0.141760658098398,5,0.252323406511962,6,0.283779288804748,5,0.378264174657865,5,0.535369627185787,5,0.844514684919246,7
"E01029218",-0.721995272592149,7,-0.446313264520944,7,-1.16627596059111,3,-0.686129938884714,5,-0.127691211338129,7,-0.118146251189722,6,0.453218181733487,8,0.941813746006836,8,1.33840375010195,9,1.53590969402972,9,1.73007933919578,9,1.35888386233731,8
"E01029219",-1.4248629571616,2,-1.24731207635828,3,-0.980417351989259,4,-0.899965867878745,3,-0.746316411902052,3,-0.450405272337582,4,-0.3088042468151,4,0.13519094345592,5,0.415021813896646,5,0.661953484343715,7,0.70851299213155,6,0.654301477957983,6
"E01029220",-1.37298182979728,3,-1.03406989484065,4,-1.046484676162,4,-0.979267012086646,3,-0.772227050804543,3,-0.464005561096806,4,-0.196745197387358,5,0.101554441482715,5,0.974985002621315,8,0.76296171354965,7,0.868293485162487,7,0.44337926374027,5
"E01029221",-1.34694340912513,3,-1.2303983596317,3,-1.14107418280245,3,-0.870142089239684,4,-0.678438555946458,4,-0.677396638220493,3,-0.476665126509726,3,-0.171518513959649,4,-0.264199546874794,2,-0.165089888940667,3,-0.0399441976626845,3,0.130269153014073,3
"E01029222",-0.823172187862418,6,-0.938147650592596,4,-1.03325720697451,4,-0.714521483187138,5,-0.765165243480963,3,-0.441975921019967,4,-0.346707000601709,4,-0.0944621420724733,4,-0.150628328973446,3,0.145637214741249,4,0.162601428458783,3,0.280365510574362,4
"E01029223",-0.793341541791059,6,-0.857335486104497,5,-0.947629247079543,4,-1.04140437755278,3,-0.880540313617201,3,-0.423214644778611,4,-0.212430630137392,4,-0.278960125240331,3,0.130035172376212,4,0.349146375448546,5,0.488617012236456,5,0.321305802712779,4
"E01029224",-1.17145447241615,4,-0.885616241875112,5,-1.12396952587393,3,-0.858970202781892,4,-0.444301496063807,5,-0.172126239777215,6,-0.0626724470910502,5,0.0158374732355669,5,0.533100744396179,6,0.80229321859426,7,1.28825438464374,8,0.897982060707428,7
"E01029225",-0.821273510404903,6,-0.734719783713656,6,-0.922415228559091,4,-0.889218840278053,4,-0.796390834810258,3,-0.263477040665704,5,-0.120983260119452,5,0.46634551000706,7,0.694938564792889,7,0.743568709183794,7,0.771569876958125,6,0.8263444103698,6
"E01029226",-0.317744293398367,9,-0.273645695809716,8,-0.631691685513645,6,-0.0483920192415155,8,-0.189924480196797,6,-0.0353834167030641,6,0.763032506534256,9,0.627748614604244,7,0.740456237682015,7,0.763011671314178,7,1.25088738304293,8,1.32895257000552,8
"E01029227",-0.336836750041354,9,0.0767414235369448,9,-0.410160669559012,7,-0.0285062838420591,8,-0.135067443308501,7,0.423078791053013,8,0.499959917356919,8,0.595963173150881,7,1.05481286961459,8,0.832669273678385,7,1.18346909539699,8,0.804372231056123,6
"E01029228",-0.900061028938557,6,-0.785112645838259,5,-0.427728324322038,7,-0.534015752707632,6,-0.353229330200499,6,-0.365906395801334,4,0.0935417669110497,6,0.683731042023829,8,0.683106496117003,7,0.508057632653963,6,0.724140129847485,6,0.321930790700719,4
"E01029229",-0.641081415629539,7,-0.516376517702186,7,-0.101728015345441,8,-0.149515602870594,7,0.103428277352366,8,0.516440820013845,8,0.315762627162246,7,0.99647923603882,8,1.10378521992422,8,1.64153970930692,9,1.38682746500836,8,1.1137300470001,8
"E01029230",-1.07942073734425,5,-0.982641871699963,4,-1.03866289956827,4,-0.859591268253007,4,-0.604428153204293,4,-0.0955419007174549,6,0.119365928510329,6,0.446260815433619,7,0.233590457892447,5,0.230776615912633,5,0.283707613946586,4,0.377868608058335,4
"E01029231",-0.177905416537482,9,0.778469915003467,10,0.940391076102363,10,0.519202368693905,9,0.758276651930632,9,0.516643673268449,8,1.07662918883043,9,1.72791429531743,10,2.27836855464834,10,1.55058295248262,9,1.59885114606862,9,2.0568248020623,10
"E01029232",-0.55830300559225,8,0.0751934852231948,9,-0.120944723422418,8,0.131275085130075,8,0.296651773064614,8,0.175222083583625,7,0.700208925700131,8,1.32452256440328,9,1.43675160279888,9,1.45094549939674,9,1.46154187981114,9,1.3655076971279,8
"E01029233",-0.410553660554117,8,0.108867461114699,9,-0.204676808393174,8,0.0566800972093756,8,0.895360251701825,10,0.964723910484956,9,0.841438967900211,9,1.37530272233769,9,1.70239148128671,9,1.33527935231997,9,1.76861071329328,9,1.41608183811666,8
"E01029234",0.292307142377772,10,0.879200791233513,10,0.792234362751808,10,1.03565239809177,10,1.2263938889047,10,1.31393042400414,10,1.26604669639386,10,2.04391891780776,10,2.53727296467515,10,2.67791196691246,10,2.418035297014,10,2.15189181315609,10
"E01029235",0.106957680519422,10,-0.0609668270426326,9,0.0703823374951932,9,0.0867943020241166,8,0.40530282827081,9,0.511053341884423,8,0.48563579085281,8,1.35845723054984,9,1.33648197250207,9,1.8018685533613,10,1.77242725674539,9,1.89890313706375,10
"E01029236",-0.190462314842376,9,0.149778080229208,9,0.406881288949408,10,0.786343063662863,10,0.597517878060416,9,0.733828468603691,9,1.3927335308733,10,1.91999326399263,10,1.61034164952598,9,1.50114321227573,9,2.16694720793455,10,1.84209173200221,9
"E01029237",-0.284331249955769,9,0.0877125207640865,9,0.211993200875965,9,0.317764660989189,9,0.400546818896014,9,0.662362784665566,9,1.24524398203517,10,2.18663924204982,10,2.16258974926555,10,1.76689566228172,10,2.25325344908782,10,2.38929443800436,10
"E01029238",-0.13808274521186,9,0.0471518332727354,9,0.140522226502497,9,-0.152461741107441,7,0.1531000906579,8,0.382266287953434,8,0.610081382586354,8,0.910381751961154,8,1.3839309791442,9,1.47054236283176,9,2.19871296791504,10,1.36909164178097,8
"E01029239",0.649718228619537,10,0.907495224032898,10,0.642670453427098,10,0.383017320477626,9,0.470210385018802,9,1.1877229542148,10,1.50391466733815,10,2.56600981844402,10,2.75093498356226,10,2.87932312920309,10,3.00592456102681,10,2.72277104066069,10
"E01029240",-0.48761848181619,8,-0.0657501898322924,9,0.215770182950981,9,0.126073277464618,8,0.860121409257036,10,0.751381446825304,9,1.57265687414146,10,1.75436210593645,10,1.84472443872903,10,1.92078715139487,10,1.60209144005664,9,2.03995288576373,10
"E01029241",-0.54889131709657,8,-0.156006702559377,8,0.0552523930061881,9,-0.233863226107167,7,-0.167104539403345,7,0.588463748239228,9,0.572264732119224,8,1.51769972578197,10,1.39657613824172,9,1.67467334763261,9,2.10524021306642,10,1.62490182917004,9
"E01029242",-0.673454928008733,7,-0.491958123031232,7,-0.359180878591752,7,-0.445920987160385,6,-0.345001153256482,6,-0.194344299397448,5,0.290739199916716,7,0.464038139653359,7,0.788354105439885,7,0.525458713760052,6,1.23623472716474,8,0.75411459109565,6
"E01029243",-0.466596128725938,8,0.154214789521588,9,-0.167578275320549,8,0.178468112076268,9,0.235798955683758,8,0.765172635665814,9,1.63643229508851,10,1.44217252396086,9,0.665244131281985,7,0.815888854172045,7,1.31903474014349,8,1.11909800772521,8
"E01029244",-1.05305838093188,5,-0.84820782289282,5,-0.994001238602634,4,-0.78317340812494,4,-0.569024778597217,4,-0.28533154876011,5,-0.355578626323836,4,0.181149494776181,5,0.257121472164839,5,0.230606101160572,5,0.719626596722599,6,0.91838642558184,7
"E01029245",-1.08834269690678,4,-0.658679092761912,6,-0.716519070061048,6,-0.427356118037844,6,-0.105160891528738,7,-0.0285101808171212,6,0.435757266552584,7,0.680261411015211,8,1.13870997074407,8,0.941701660235079,8,1.40884650389602,8,1.25465657053486,8
"E01029246",0.205206870018774,10,0.814570805869181,10,0.828620521143876,10,1.01716326166607,10,1.0712107281976,10,1.23954935979002,10,2.36196452540838,10,2.21445815886554,10,2.49163539795561,10,2.02640590623743,10,2.2903372763065,10,2.0835834775774,10
"E01029247",-0.270746963842157,9,0.097943182069737,9,0.213115454840332,9,0.436982178346646,9,0.545938151544029,9,1.00737299078697,9,0.981904985700817,9,1.58556534895765,10,1.74545228054102,9,1.689362371655,10,1.93718322171808,10,2.13443339694903,10
"E01029248",-0.0293790131802685,9,-0.0373398935135311,9,-0.34306963655189,8,0.0459841319469499,8,0.493747368930047,9,0.382786837783986,8,0.993728801230986,9,1.12917316425342,9,0.865253910961636,7,1.79374405798292,10,1.56472809729852,9,1.66549528369583,9
"E01029249",0.0596549338455469,9,-0.251653914426842,8,0.0675904345727614,9,0.0572216733539759,8,0.146840762676282,8,0.641097977801164,9,0.865659393307171,9,1.31804579948292,9,1.57135376498696,9,1.29880181132115,9,1.97290629817682,10,2.32998713827021,10
"E01029250",-0.497044563569419,8,-0.296685716286062,8,-0.336104472363042,8,-0.235009285978728,7,0.508240585720344,9,0.983298420667177,9,1.80452850801857,10,1.63467286962164,10,1.20414903194541,8,1.14534283384866,8,2.02202088487297,10,1.71767093647949,9
"E01029251",-0.955102005895705,5,-0.815065098634362,5,-0.397699383070207,7,-0.354787881873896,6,-0.289393959257458,6,-0.39201407390234,4,0.0715125842547213,6,0.442440298872668,7,0.749489305111588,7,0.542052034311059,6,1.13144003019734,8,1.07699837576044,7
"E01029252",-0.623512011381138,7,-0.62770784756804,6,-0.78904307329034,5,-0.540260825260888,6,-0.299289709442163,6,-0.290576680416877,5,0.0579018340724576,6,0.325422331161844,6,0.297543060889375,5,0.689492071508907,7,0.709784599716827,6,0.461529847580027,5
"E01029253",-0.615753323221339,7,-0.318227037673127,8,-0.212514970439783,8,0.185355987169681,9,0.290780634457979,8,0.366015683540122,8,0.711240400185479,8,0.949769622146719,8,0.99810495384978,8,0.925466615100586,8,1.03412421447306,7,1.08652921033882,7
"E01029254",-0.611265069849593,7,-0.655776350995828,6,-0.677451288453265,6,-0.434033746953295,6,-0.515394099624622,5,0.00923326085046994,6,0.213764389147437,7,1.03930700451719,9,1.18731362392921,8,0.612174491101588,6,0.744206566828664,6,0.871806920786588,7
"E01029255",-0.428296927543635,8,-0.366078133009342,8,-0.428948011694717,7,-0.185916282211001,7,0.176471544572671,8,0.437576705343579,8,0.772877497932231,9,0.837435594816638,8,1.11400301967118,8,1.02112456873039,8,2.01608287453023,10,1.43697511881094,9
"E01029256",-0.608451269987732,7,-0.344061579186992,8,-0.703663216777428,6,-0.875331412781544,4,-0.472591471583002,5,-0.207930348763324,5,0.286345738388132,7,0.42091327795968,7,0.814250115061604,7,0.840315732173506,7,0.909384589630012,7,0.744154899548269,6
"E01029257",-0.226316967179164,9,-0.577277770911974,7,-0.544014540115084,7,-0.652413150206529,5,-0.224976807721079,6,0.341888131983658,8,0.721895799194167,8,0.995155321930348,8,1.15980980625618,8,1.4837020175818,9,1.98776719896713,10,1.10632169876227,8
"E01029258",-1.19714773135179,4,-0.924847296629131,5,-0.914968314180821,4,-0.664241325774135,5,-0.373828875960477,5,-0.169222262966236,6,0.152642578180082,6,0.317385854002802,6,0.320389908210808,5,0.573846592018972,6,0.728307014009052,6,0.687850124291785,6
"E01029259",-0.638568333455674,7,-0.94014257806333,4,-0.454000346921949,7,-0.304015417290158,7,-0.0229014583547065,7,0.561890449936428,8,1.14982175516333,9,1.33083641451636,9,1.42603956519397,9,1.37794418668163,9,1.58813264311373,9,1.41925953817422,8
"E01029260",-0.963479775902777,5,-0.910583218220669,5,-0.847044681196455,5,-0.595831087646402,5,-0.339140157844131,6,-0.194260384549331,5,0.18953768953513,6,0.385302902935566,6,0.537057893219817,6,0.7450892716158,7,0.864638659989168,7,0.459174932602823,5
"E01029261",-1.33201946778977,3,-1.00530348127792,4,-1.12794526778436,3,-1.04413277624884,3,-0.940603738160469,2,-0.708870478532012,3,-0.344094034539327,4,-0.0308042547512585,4,0.580654364012059,6,0.221802895256445,5,0.140730543347635,3,0.253813084850943,4
"E01029262",-1.36116024440921,3,-1.2705561114101,3,-1.30618359433217,2,-0.826292529140107,4,-0.855844446093915,3,-0.174503777692569,5,0.120688041637396,6,0.241525702981637,6,0.24126432681714,5,0.290388166876568,5,0.644489370256736,6,0.584409187674661,5
"E01029263",-0.967126124447996,5,-1.03371008490245,4,-1.32106481156843,2,-1.49225807298008,1,-1.03129208123263,2,-0.723168735223255,3,-0.572372983076459,3,-0.368981233619774,3,0.165217983490294,4,0.42112683429764,5,0.261471113571947,4,0.332113659723874,4
"E01029264",-1.17649307017077,4,-1.02460279897637,4,-1.13608813718259,3,-1.18173133493844,2,-0.744191296084249,3,-0.609841830981103,3,-0.439656560836767,3,-0.0205673636276869,4,0.920561988419134,8,0.781637985431481,7,0.54672155063388,5,0.438684400999792,5
"E01029265",-1.31651544121124,3,-1.21449002662747,3,-1.3468698836251,2,-1.53170327217672,1,-0.913555185614833,3,-0.642571596954616,3,-0.361740151160828,4,0.318839146186804,6,0.213482139375292,5,0.775987527283014,7,0.587918876973097,5,0.43858540020165,5
