LSOA_code,Region,LA_Code,LA_Name,GP_pop,GPPTt,GPPT15n,GPPT30n,GPPT45n,GPPT60n,GPPT15pct,GPPT30pct,GPPT45pct,GPPT60pct,GPCyct,GPCyc15n,GPCyc30n,GPCyc45n,GPCyc60n,GPCyc15pct,GPCyc30pct,GPCyc45pct,GPCyc60pct,GPCart,GPCar15n,GPCar30n,GPCar45n,GPCar60n,GPCar15pct,GPCar30pct,GPCar45pct,GPCar60pct
E01026036,East Midlands,E07000136,Boston,643,4.82606263982103,2.33125972006221,6.25038880248834,10,10,100,100,100,100,7.3831096196868,4,4.15863141524106,5,9,100,100,100,100,7.9845638645842,4,10,10,10,100,100,100,100
E01026037,East Midlands,E07000136,Boston,576,9.20838971583221,2.16493055555556,5.64409722222222,9.82291666666667,10,100,100,100,100,8.27266576454669,4,4,5,9,100,100,100,100,9.02302425123842,4,10,10,10,100,100,100,100
E01026038,East Midlands,E07000136,Boston,505,14.0598956132352,0.445544554455446,4,7.48712871287129,10,44.5544554455446,100,100,100,11.8656597774245,3.44554455445545,4,5,9,100,100,100,100,10.1429728968913,4,10,10,10,100,100,100,100
E01026039,East Midlands,E07000136,Boston,505,15.5802059046109,0.978217821782178,6.26930693069307,10,10,48.9108910891089,100,100,100,14.7635756056809,0.247524752475248,5,7,8.48910891089109,24.7524752475248,100,100,100,9.8426570031876,5.48316831683168,10,10,10,100,100,100,100
E01026040,East Midlands,E07000136,Boston,488,20.007385379026,0,4.43032786885246,8.42418032786885,9.73975409836066,0,100,100,100,15.0594965675057,0.938524590163934,5,7,8.25409836065574,46.9262295081967,100,100,100,9.47056464436034,5.74590163934426,10,10,10,100,100,100,100
E01026041,East Midlands,E07000136,Boston,582,13.7676120853208,0.857388316151203,6.02749140893471,10,10,64.9484536082474,100,100,100,16.3393801965231,0,5,7,9,0,100,100,100,9.36392257975883,6.20790378006873,10,10,10,100,100,100,100
E01026042,East Midlands,E07000137,East Lindsey,668,6.34858121740104,1,3.18413173652695,7.40419161676647,8,100,100,100,100,7.00460829493088,1,1,1.59580838323353,5.19610778443114,100,100,100,100,6.47277147225285,1,10,10,10,100,100,100,100
E01026043,East Midlands,E07000137,East Lindsey,627,6.58927857939648,1,2.20414673046252,8,8,100,100,100,100,6.69839381320643,1,1,1,5.02392344497608,100,100,100,100,6.32235581785494,1,10,10,10,100,100,100,100
E01026044,East Midlands,E07000137,East Lindsey,537,17.104976455521,0.426443202979516,2.99441340782123,5.76722532588454,7.70018621973929,42.6443202979516,80.074487895717,100,100,19.5087055261166,0.238361266294227,1,2.35381750465549,4.59217877094972,23.8361266294227,100,100,100,11.1096746002879,1.19925512104283,8.35195530726257,10,10,100,100,100,100
E01026045,East Midlands,E07000137,East Lindsey,789,11.4619198623861,0.503168567807351,3.94550063371356,5.48035487959442,8.33967046894804,50.3168567807351,91.8884664131812,100,100,15.3742365352582,0.503168567807351,2.1254752851711,4.4575411913815,8.18124207858048,50.3168567807351,91.8884664131812,100,100,9.10207659797097,3.42839036755387,10,10,10,91.8884664131812,100,100,100
E01026046,East Midlands,E07000137,East Lindsey,502,11.8824284190795,0.960159362549801,2,6.41035856573705,9.70517928286853,70.5179282868526,100,100,100,9.60621326616289,1,2.25498007968128,5,7,100,100,100,100,7.73303085090131,2.70517928286853,9.41035856573705,10,10,100,100,100,100
E01026047,East Midlands,E07000137,East Lindsey,572,7.46267274019654,1,2.19230769230769,6.33216783216783,9.56993006993007,100,100,100,100,7.22185702547247,1,1.60664335664336,4.63111888111888,7.19230769230769,100,100,100,100,6.52371405262191,2.43006993006993,10,10,10,100,100,100,100
E01026048,East Midlands,E07000137,East Lindsey,747,9.32765079621761,0.86479250334672,2.19812583668005,5.59170013386881,9.45381526104418,86.479250334672,100,100,100,8.20094403236682,1,2,2.13520749665328,6.68406961178045,100,100,100,100,7.04292635908017,2,7.13520749665328,10,10,100,100,100,100
E01026049,East Midlands,E07000137,East Lindsey,731,15.5400775795644,0.181942544459644,2.06292749658003,5.109439124487,7.57455540355677,18.1942544459644,100,100,100,15.5683130211674,0.181942544459644,1.36798905608755,2.44733242134063,6.29548563611491,18.1942544459644,100,100,100,10.2367800228713,1.18604651162791,7.48153214774282,10,10,100,100,100,100
E01026050,East Midlands,E07000137,East Lindsey,729,8.73982939388179,1,2.44444444444444,5.69410150891632,9.44444444444444,100,100,100,100,7.54620253164557,1,2,2.13854595336077,7,100,100,100,100,6.80294940018956,1.82304526748971,7,10,10,100,100,100,100
