LSOA_code,Region,LA_Code,LA_Name,GP_pop,GPPTt,GPPT15n,GPPT30n,GPPT45n,GPPT60n,GPPT15pct,GPPT30pct,GPPT45pct,GPPT60pct,GPCyct,GPCyc15n,GPCyc30n,GPCyc45n,GPCyc60n,GPCyc15pct,GPCyc30pct,GPCyc45pct,GPCyc60pct,GPCart,GPCar15n,GPCar30n,GPCar45n,GPCar60n,GPCar15pct,GPCar30pct,GPCar45pct,GPCar60pct
E01026246,East Midlands,E07000140,South Holland,931.6,56.7550535269556,0,2.08480034349506,4.02404465435809,4.944182052383,0,37.6341777586947,52.3937312151138,52.3937312151138,24.9281997428204,0.219836839845427,2.16337483898669,4.72606268784886,6.68151567196222,10.9918419922714,68.1515671962215,100,100,12.7066523789113,3.36882782310004,9.04454701588665,10,10,68.1515671962215,100,100,100
E01026247,East Midlands,E07000140,South Holland,864.4,9.47065002555217,1.16739935215178,6.26874132346136,9.64460897732531,10,88.1536325775104,100,100,100,8.04370804475226,1,2.62783433595558,7.63142063859324,10,100,100,100,100,6.43533830580714,3.8815363257751,10,10,10,100,100,100,100
E01026248,East Midlands,E07000140,South Holland,958.5,52.5577807250221,0,0.513302034428795,1.44747000521648,3.38549817423057,0,25.6651017214398,50.5894627021388,61.2728221178926,20.9319230769231,0.513302034428795,1.86844027125717,4.17798643714137,7.94053208137715,25.6651017214398,83.4950443401148,100,100,11.8816578249337,3.03328116849244,10,10,10,83.4950443401148,100,100,100
E01026249,East Midlands,E07000140,South Holland,797.3,42.8855171179538,0.256866925874828,0.385300388812241,1.8277938040888,2.86542079518375,12.8433462937414,12.8433462937414,67.1892637652076,85.4759814373511,30.975810663765,0.256866925874828,0.639408002006773,2.20757556754045,6.29700238304277,12.8433462937414,25.548726953468,100,100,11.8161099020675,1.51235419540951,10,10,10,100,100,100,100
E01026250,East Midlands,E07000140,South Holland,794.1,5.37846153846154,2,4.49981110691349,10,10,100,100,100,100,6.73211411105451,2,2.87104898627377,5,10,100,100,100,100,6.42191543555782,3.44138017881879,10,10,10,100,100,100,100
E01026251,East Midlands,E07000140,South Holland,731.1,16.699752647687,0.309807139926139,4,9.30980713992614,10,30.9807139926139,100,100,100,10.7658333333333,2,3,5.14006291888935,10,100,100,100,100,8.57266666666666,3,10,10,10,100,100,100,100
E01026252,East Midlands,E07000140,South Holland,805.2,9.27296402055968,1.68417784401391,3.6892697466468,9.53266269249876,10,100,100,100,100,7.96347801256425,2,3,5,10,100,100,100,100,7.05600228440891,4.1707650273224,10,10,10,100,100,100,100
E01026253,East Midlands,E07000140,South Holland,818.9,13.447560137457,0.914031017218219,2.69165954328978,7.65123946757846,10,58.835022591281,100,100,100,9.18307560137457,2,2.32568079130541,5,9.58835022591281,100,100,100,100,7.49097365406644,4.46330443277567,10,10,10,100,100,100,100
E01026254,East Midlands,E07000140,South Holland,863.3,27.2684928728575,0.646588671377273,1.23583922159157,5.39835514884745,6.76126491370323,32.3294335688637,45.6272442951465,100,100,18.6344724501758,0.912544885902931,3.27418047028843,5.63581605467393,9.35341132862273,45.6272442951465,100,100,100,10.0942497069168,4,10,10,10,100,100,100,100
E01026255,East Midlands,E07000140,South Holland,822.1,12.0607620528771,1.01131249239752,4.80379515873981,9,10,50.5656246198759,100,100,100,8.80308968377398,2,4,6,8.68300693346308,100,100,100,100,7.3137376879212,4.24911811215181,10,10,10,100,100,100,100
E01026256,East Midlands,E07000140,South Holland,762,21.0240384723957,1.03385826771654,2.76548556430446,6.87690288713911,7.90406824146982,51.6929133858268,75.0393700787401,100,100,11.9583525641026,1.23202099737533,3.5007874015748,5.73123359580052,7.18871391076115,61.6010498687664,100,100,100,8.38265384615385,3.5007874015748,10,10,10,100,100,100,100
E01026257,East Midlands,E07000140,South Holland,795.1,13.3783519146873,1.74242233681298,3.47956231920513,8.01383473776884,8.96968934725192,87.121116840649,87.121116840649,100,100,9.2342413960252,1.87121116840649,3.74242233681298,6,7.87121116840649,100,100,100,100,7.2561076102763,4.82304112690228,10,10,10,100,100,100,100
E01026258,East Midlands,E07000140,South Holland,742.4,13.0178768577495,0.655980603448276,5.89129849137931,9.50835129310345,10,65.5980603448276,100,100,100,9.10731422505308,2.1768588362069,5,7,9.1768588362069,100,100,100,100,7.21226114649682,5.86206896551724,10,10,10,100,100,100,100
