LSOA_code,Region,LA_Code,LA_Name,Hosp_pop,HospPTt,HospPT15n,HospPT30n,HospPT45n,HospPT60n,HospPT15pct,HospPT30pct,HospPT45pct,HospPT60pct,HospCyct,HospCyc15n,HospCyc30n,HospCyc45n,HospCyc60n,HospCyc15pct,HospCyc30pct,HospCyc45pct,HospCyc60pct,HospCart,HospCar15n,HospCar30n,HospCar45n,HospCar60n,HospCar15pct,HospCar30pct,HospCar45pct,HospCar60pct
E01026387,East Midlands,E07000142,West Lindsey,1072.078779,117.633672168778,0,0,0,0,0,0,0,0,94.2582967332849,0,0,0,0,0,0,0,0,34.2810765248609,0,0,5.353115,8.717111,0,0,100,100
E01026388,East Midlands,E07000142,West Lindsey,871.660492,37.2270974771997,0,0,1,1.13017,0,0,100,100,33.0648112821893,0,0.542579,1,1,0,54.2579,100,100,17.6379587589741,0.277372,1.542579,4.704379,7.954987,27.7372,100,100,100
E01026389,East Midlands,E07000142,West Lindsey,723.202501,53.8267764025812,0,0,0,2.442815,0,0,0,100,92.8502308280672,0,0,0,0,0,0,0,0,26.9560112987339,0,1,4,9,0,100,100,100
E01026390,East Midlands,E07000142,West Lindsey,851.512621,54.9375133295388,0,0,0,1.957658,0,0,0,100,94.3105479529424,0,0,0,0,0,0,0,0,28.5241639655766,0,0.929016,4,8.689912,0,92.9016,100,100
E01026391,East Midlands,E07000142,West Lindsey,829.243923,58.2753651980183,0,0,0.392583,0.992327,0,0,39.2583,59.9744,85.1131804483891,0,0,0,0,0,0,0,0,26.5236419159574,0,0.800511,3.309462,7.863171,0,80.0511,100,100
E01026392,East Midlands,E07000142,West Lindsey,1194.026417,69.5615921773881,0,0,0,0.691829,0,0,0,69.1829,100.516809029415,0,0,0,0,0,0,0,0,31.8243261648196,0,0.263765,4,8.005328,0,26.3765,100,100
E01026393,East Midlands,E07000142,West Lindsey,640.490192,30.2935841359341,0,0.377483,1,1,0,37.7483,100,100,28.1339530809455,0,1,1,1,0,100,100,100,16.2792122612785,0,1,3.163907,9,0,100,100,100
E01026394,East Midlands,E07000142,West Lindsey,703.05463,28.8193327387267,0,0.447963,0.906485,1.149321,0,44.7963,90.6485,100,24.0908877537137,0,1,1,1,0,100,100,100,15.1051293205577,0.577677,1,3.168929,9,57.7677,100,100,100
E01026395,East Midlands,E07000142,West Lindsey,669.121375,27.0495755800209,0,1,1,1,0,100,100,100,27.507501505279,0,1,1,1,0,100,100,100,15.7732914358523,0,1,3.201267,9,0,100,100,100
E01026396,East Midlands,E07000142,West Lindsey,554.596638,51.7727168584481,0,0,0,2,0,0,0,100,49.574415347515,0,0,0,1,0,0,0,100,23.2010661012087,0,2,5,8.363288,0,100,100,100
E01026397,East Midlands,E07000142,West Lindsey,1061.474638,55.9561509595088,0,0,0,1.258741,0,0,0,72.8271,40.8388921838841,0,0.098901,0.46953,1,0,9.8901,46.953,100,21.3141968365578,0,1.530469,4.283716,8.464535,0,100,100,100
E01026398,East Midlands,E07000142,West Lindsey,711.537944,50.6982559213125,0,0,0.187779,2.183308,0,0,18.7779,92.3994,49.4951747305502,0,0,0,1,0,0,0,100,23.5183439892048,0,1.187779,5,8.464977,0,100,100,100
E01026399,East Midlands,E07000142,West Lindsey,622.463149,52.5061814907563,0,0,0,1.497444,0,0,0,83.3049,63.6354893742562,0,0,0,0.207836,0,0,0,20.7836,24.3749489957458,0,2,4,10,0,100,100,100
E01026400,East Midlands,E07000142,West Lindsey,624.583977,46.8982807884127,0,0,0.3073,1.470288,0,0,30.73,100,43.4073014070382,0,0,0.66893,1,0,0,66.893,100,21.4124242720348,0,1.470288,2.862478,9.03056,0,100,100,100
E01026401,East Midlands,E07000142,West Lindsey,639.429778,54.3324770971069,0,0,0.60199,1.728026,0,0,38.3084,86.4013,53.9567054459931,0,0,0,1.728026,0,0,0,86.4013,21.228450338167,0,1.728026,3.028192,9.456053,0,86.4013,100,100
E01026402,East Midlands,E07000142,West Lindsey,700.933802,41.8168193036724,0,0,1.850226,2,0,0,100,100,48.3571117466654,0,0,0,1.768532,0,0,0,100,19.6587712234783,0,2,3,10,0,100,100,100
E01026403,East Midlands,E07000142,West Lindsey,568.382024,32.4996075907419,0,0.184701,1.235074,1.557835,0,18.4701,100,100,42.1022533649622,0,0.184701,0.507462,1.235074,0,18.4701,50.7462,100,18.545872280764,0.184701,1.660447,3.505597,8.641791,18.4701,100,100,100
E01026404,East Midlands,E07000142,West Lindsey,971.339429,44.6106023271081,0,0,0.608078,1.469432,0,0,60.8078,100,59.8178393328511,0,0,0,0.389737,0,0,0,38.9737,24.0907515322536,0,2,3.220524,8.171397,0,100,100,100
E01026405,East Midlands,E07000142,West Lindsey,554.596639,36.5137664895309,0,0,1,1,0,0,100,100,38.3085728167167,0,0,1,1,0,0,100,100,19.2459553787253,0,1,3,7,0,100,100,100
E01026406,East Midlands,E07000142,West Lindsey,486.730129,29.6737456829944,0,0.431372,1,1,0,43.1372,100,100,34.0029469821894,0,0,1,1,0,0,100,100,18.1011600120688,0,1,3,7,0,100,100,100
E01026407,East Midlands,E07000142,West Lindsey,558.838296,25.2320425644311,0,0.834914,1,1.834914,0,83.4914,100,100,29.7619764924832,0,0.455407,1,1,0,45.5407,100,100,12.3563167167179,1,2,4,10,100,100,100,100
E01026408,East Midlands,E07000142,West Lindsey,571.563267,10.718885579754,1,1,1,1,100,100,100,100,8.97063154770396,1,1,1,1,100,100,100,100,8.13959888823851,1,1.23191,5,9.306122,100,100,100,100
E01026409,East Midlands,E07000142,West Lindsey,541.871669,74.4269741633751,0,0,0,0,0,0,0,0,68.4545733702249,0,0,0,0,0,0,0,0,25.560893802384,0,2.677103,5,9.677103,0,100,100,100
E01026410,East Midlands,E07000142,West Lindsey,665.940132,70.6214230163246,0,0,0,0,0,0,0,0,53.3336428523634,0,0,0.207006,0.522292,0,0,20.7006,52.2292,21.7239955121821,0,1.60191,5.364649,8.154458,0,100,100,100
E01026411,East Midlands,E07000142,West Lindsey,1039.20594,93.5432248721257,0,0,0,0,0,0,0,0,81.8484375911784,0,0,0,0,0,0,0,0,28.0922917629071,0,1.224489,4.215306,9.898979,0,100,100,100
E01026412,East Midlands,E07000142,West Lindsey,651.094333,40.6137947865595,0,0,1,1,0,0,100,100,44.1850196771258,0,0,0.838762,1,0,0,83.8762,100,20.8826688291041,0,1,2,7.175895,0,100,100,100
E01026413,East Midlands,E07000142,West Lindsey,891.808362,38.4219058775592,0,0,1,1,0,0,100,100,43.4358248905775,0,0,1,1,0,0,100,100,20.4516708160973,0,1,2.20214,7.312722,0,100,100,100
E01026414,East Midlands,E07000142,West Lindsey,665.940133,66.6223024367246,0,0,0.249999,0.687898,0,0,24.9999,68.7898,62.9792095377871,0,0,0,0.391719,0,0,0,39.1719,24.9746534328804,0,1,3.219745,7.579617,0,100,100,100
E01026415,East Midlands,E07000142,West Lindsey,396.59492,46.047608183343,0,0,1.040106,1.550802,0,0,77.5401,77.5401,63.9438953896267,0,0,0,0,0,0,0,0,27.9556317968562,0,1.550802,2,6.858288,0,77.5401,100,100
E01026416,East Midlands,E07000142,West Lindsey,598.073622,67.6893269047318,0,0,0,0.514184,0,0,0,51.4184,81.0955971742752,0,0,0,0,0,0,0,0,29.0246557234208,0,0.689716,4.946808,7.824468,0,68.9716,100,100
E01032683,East Midlands,E07000142,West Lindsey,958.614458,50.077013263028,0,0,0.359513,0.93584,0,0,35.9513,93.584,55.0128689521243,0,0,0,1,0,0,0,100,22.5563961536584,0,1,4.93584,8.871681,0,100,100,100
E01032986,East Midlands,E07000137,East Lindsey,546.322171,5.12169655794175,1,1,1,1.3145,100,100,100,100,6.76880648526389,1,1,1,1,100,100,100,100,6.99858484843402,1,1,3,5,100,100,100,100
E01032987,East Midlands,E07000137,East Lindsey,616.284333,12.1556658856038,0.697829,1,1,1.796327,69.7829,100,100,100,9.01299467581928,1,1,1,1,100,100,100,100,8.37775023258028,1,1,3,5,100,100,100,100
E01032988,East Midlands,E07000139,North Kesteven,568.150353,45.1767102428648,0,0,0.370786,1.814606,0,0,37.0786,100,39.5210810858455,0,0,1,1,0,0,100,100,26.8932686802723,0,1,2.962546,6,0,100,100,100
E01032989,East Midlands,E07000139,North Kesteven,526.656225,41.7671675257658,0,0,0.8,1.6,0,0,80,100,41.4539527913039,0,0,1,1,0,0,100,100,27.7542463712043,0,1.6,4.6,6,0,100,100,100
E01032990,East Midlands,E07000139,North Kesteven,842.64996,60.942154835191,0,0,0,0.375,0,0,0,37.5,62.5452691263227,0,0,0,0.125,0,0,0,12.5,26.5253702683101,0,1,4.75,6.875,0,100,100,100
E01032991,East Midlands,E07000139,North Kesteven,670.289741,44.4876757072,0,0,0.455555,2,0,0,45.5555,100,34.3506056953879,0,0,1,1,0,0,100,100,23.8983240486594,0,1,2.836507,6,0,100,100,100
E01032992,East Midlands,E07000139,North Kesteven,571.342208,33.2702170868623,0,0.184357,1,2,0,18.4357,100,100,38.2808352351738,0,0,1,1,0,0,100,100,25.9449113025879,0,1.368715,4.368715,6,0,100,100,100
E01032993,East Midlands,E07000139,North Kesteven,662.842078,42.4219333571802,0,0,0.642054,1.542536,0,0,64.2054,100,39.0050805562288,0,0,1,1,0,0,100,100,27.1651636039456,0,1,2.71589,6,0,100,100,100
E01032994,East Midlands,E07000139,North Kesteven,495.801618,56.7923559324237,0,0,0.375536,0.963519,0,0,37.5536,58.7982,47.7069751310973,0,0,0.587982,1,0,0,58.7982,100,27.7069257122332,0,1.587982,4.587982,6.375536,0,100,100,100
E01032995,East Midlands,E07000140,South Holland,570.958835,47.5042620096101,0,0,0,1,0,0,0,100,103.557424437325,0,0,0,0,0,0,0,0,34.12818484781,0,0,3,5,0,0,100,100
E01032996,East Midlands,E07000140,South Holland,570.958834,51.7969823249342,0,0,0,1,0,0,0,100,101.409818861833,0,0,0,0,0,0,0,0,34.3698550705972,0,0,3,5,0,0,100,100
E01032997,East Midlands,E07000141,South Kesteven,424.789828,44.8296309200977,0,0,0.5,1,0,0,50,100,70.1809761490024,0,0,0,0,0,0,0,0,25.9201778411865,0,1.25,2,6,0,100,100,100
E01032998,East Midlands,E07000141,South Kesteven,424.789828,51.6795082269096,0,0,0,1,0,0,0,100,70.0175833939677,0,0,0,0,0,0,0,0,25.50533572271,0,1.25,2,6,0,100,100,100
E01032999,East Midlands,E07000141,South Kesteven,539.568899,38.7958649123432,0,0,0.80318,1,0,0,80.318,100,70.1297839702105,0,0,0,0,0,0,0,0,27.0566370382783,0,1,2.80318,4.413518,0,100,100,100
