LSOA_code,Region,LA_Code,LA_Name,GP_pop,GPPTt,GPPT15n,GPPT30n,GPPT45n,GPPT60n,GPPT15pct,GPPT30pct,GPPT45pct,GPPT60pct,GPCyct,GPCyc15n,GPCyc30n,GPCyc45n,GPCyc60n,GPCyc15pct,GPCyc30pct,GPCyc45pct,GPCyc60pct,GPCart,GPCar15n,GPCar30n,GPCar45n,GPCar60n,GPCar15pct,GPCar30pct,GPCar45pct,GPCar60pct,GPWalkt,GPWalk15n,GPWalk30n,GPWalk45n,GPWalk60n,GPWalk15pct,GPWalk30pct,GPWalk45pct,GPWalk60pct
E01026179,East Midlands,E07000139,North Kesteven,481.477584838867,15.156681956806,0.736842120274963,3.06864990509162,4.73684212027496,10,73.6842120274963,100,100,100,25.2457897561485,0,1,3,6.40045768990827,0,100,100,100,13.4984667372083,0.736842120274963,10,10,10,73.6842120274963,100,100,100,66.9928822552094,0,0,0,0.331807784816655,0,0,0,33.1807784816655
E01026180,East Midlands,E07000139,North Kesteven,665.474723815918,28.7608612305416,0,1.93708609320874,3.3493377474143,4.9983443871657,0,89.4039735327111,89.4039735327111,89.4039735327111,21.5357124009152,0,1,3.25331125146393,5.58609271003096,0,100,100,100,12.0886591524328,0.894039735327111,9.13410598093533,10,10,89.4039735327111,100,100,100,54.0145706765421,0,0,0.253311251463928,0.658940397009333,0,0,25.3311251463928,65.8940397009333
E01026182,East Midlands,E07000139,North Kesteven,637.930252075195,8.88986170405915,1,3,5.63730569018683,10,100,100,100,100,8.17925713738429,1,1,4.31433506850474,10,100,100,100,100,6.79343705465111,1,10,10,10,100,100,100,100,8.93151958305522,1,1,1,1,100,100,100,100
E01026183,East Midlands,E07000139,North Kesteven,1207.55017852783,16.2462957195433,0.61405109151818,0.851277366930455,0.851277366930455,1.76277372458772,61.405109151818,85.1277366930455,85.1277366930455,100,9.99286497942865,0.851277366930455,1.20346716205273,2.29744526613909,5.07755475044586,85.1277366930455,100,100,100,7.30610390643601,1.14872263306954,7.31478100058583,10,10,100,100,100,100,16.2462957195433,0.61405109151818,0.851277366930455,0.851277366930455,1.14872263306954,61.405109151818,85.1277366930455,85.1277366930455,100
E01026184,East Midlands,E07000139,North Kesteven,559.703887939453,15.3329529470139,0.346456686795479,5.85039368329233,10,10,34.6456686795479,100,100,100,18.0733658743215,0,5.47637793923211,10,10,0,100,100,100,10.8559841833908,3.65354331320452,10,10,10,100,100,100,100,42.3637989164722,0,0,0.958661400471757,2.89173228282058,0,0,61.2204713676278,100
E01026185,East Midlands,E07000139,North Kesteven,892.441268920898,14.6255433454767,0.509876539980291,6.01728395137719,10,10,50.9876539980291,100,100,100,18.0051729030641,0.159259255269771,5.48888889572801,10,10,15.9259255269771,100,100,100,10.4518022030528,4.31851851053954,10,10,10,100,100,100,100,41.5884314603535,0,0.159259255269771,0.988888887179108,3.31851851053954,0,15.9259255269771,82.9629631909337,100
E01026186,East Midlands,E07000139,North Kesteven,760.227722167969,7.38034775676381,1,6.90289855037557,10,10,100,100,100,100,7.96026091761902,1,9.4333333253048,10,10,100,100,100,100,7.16428998011008,2.90579709272261,10,10,10,100,100,100,100,8.14939135908132,0.808695643098177,1.97101449624429,4.05942027868494,6.87826086014041,80.8695643098177,100,100,100
E01026187,East Midlands,E07000139,North Kesteven,826.334518432617,13.1412401069108,0.774666663490578,4.0373333160495,10,10,77.4666663490578,100,100,100,9.74089338471344,1,9.68400000450561,10,10,100,100,100,100,8.02441334316879,2.24000001551113,10,10,10,100,100,100,100,14.0618000841374,0.774666663490578,1,3,6.08266668247325,77.4666663490578,100,100,100
E01026188,East Midlands,E07000139,North Kesteven,1146.95230102539,10.9859078352139,0.79058597596972,5.41690681079297,10,10,79.058597596972,100,100,100,9.01160425865018,1,9,10,10,100,100,100,100,8.70666646958471,1.39865514322532,10,10,10,100,100,100,100,12.1324302775299,0.669548507046993,1,3.07588857273515,5.28626322205112,66.9548507046993,100,100,100
E01026189,East Midlands,E07000139,North Kesteven,891.339508056641,10.8296910558476,1,6.09641535181497,10,10,100,100,100,100,10.2682696784938,1,5.42645242151367,10,10,100,100,100,100,7.66902344856145,2.76143388666432,10,10,10,100,100,100,100,16.3740174882696,0.320148330151664,1,1,1.79357230303143,32.0148330151664,100,100,100
E01026190,East Midlands,E07000139,North Kesteven,711.749420166016,6.9734365476048,1,5.07739939427864,9.08668731473178,10,100,100,100,100,7.44913309361709,1,2.45510835946499,10,10,100,100,100,100,6.48730642071413,2,10,10,10,100,100,100,100,6.9734365476048,1,1,1.76780186004093,2,100,100,100,100
E01026191,East Midlands,E07000139,North Kesteven,767.94017791748,15.4705740462238,0.380200854489208,3.19942610164546,8.5351506284483,9.85222381638432,38.0200854489208,100,100,100,17.3022809069438,0.380200854489208,1.52797703810489,6.40172162551945,10,38.0200854489208,100,100,100,10.593629846921,1.52797703810489,10,10,10,100,100,100,100,39.0378338569052,0.380200854489208,0.380200854489208,0.550932564956365,1.38020085448921,38.0200854489208,38.0200854489208,38.0200854489208,100
E01026192,East Midlands,E07000139,North Kesteven,546.482559204102,27.6238103939623,0,0.631048379834849,3.2620967596697,5.04032254619324,0,63.1048379834848,100,100,34.9833253814277,0,0,2.82258066272502,8,0,0,100,100,16.8513713380779,0.368951620165151,10,10,10,36.8951620165151,100,100,100,98.5569749727112,0,0,0,0,0,0,0,0
E01026193,East Midlands,E07000139,North Kesteven,677.594306945801,33.1218527676746,0,0.377235767194816,2.03577234267425,6.57723575368338,0,37.7235767194816,82.9268287739718,100,19.5703737913616,0.377235767194816,1,3.28130080828462,10,37.7235767194816,100,100,100,11.7528940834965,0.902439018348544,10,10,10,90.2439018348544,100,100,100,47.4202922198082,0,0.377235767194816,0.377235767194816,0.902439018348544,0,37.7235767194816,37.7235767194816,90.2439018348544
E01026194,East Midlands,E07000139,North Kesteven,884.728820800781,9.30212955223228,1,2.15068492087523,7.55168114747047,10,100,100,100,100,8.25209243782201,1,1,2.9987546391451,10,100,100,100,100,6.74996272630277,1,10,10,10,100,100,100,100,9.74237844584725,1,1,1,1,100,100,100,100
E01026195,East Midlands,E07000139,North Kesteven,896.84838104248,12.9457984574287,0.44348893398923,2.5343980488723,9.22727271064561,10,44.348893398923,100,100,100,17.3297792033111,0.44348893398923,1.69778870339029,6.46928752912835,10,44.348893398923,100,100,100,9.09035641862665,1.58230958458784,10,10,10,100,100,100,100,40.1672244755918,0.33538082657087,0.44348893398923,0.44348893398923,0.651105648304855,33.538082657087,44.348893398923,44.348893398923,65.1105648304855
E01026196,East Midlands,E07000139,North Kesteven,717.258361816406,13.2665746518981,0.566820271791977,1.29800306954965,6.01689707435463,10,56.6820271791977,100,100,100,19.4957141023575,0.298003069549654,1,1.29800306954965,5.78801841729792,29.8003069549654,100,100,100,9.66336388061681,1,10,10,10,100,100,100,100,47.1906746858327,0.298003069549654,0.298003069549654,0.298003069549654,0.731182797757677,29.8003069549654,29.8003069549654,29.8003069549654,73.1182797757677
E01026197,East Midlands,E07000139,North Kesteven,666.576507568359,31.1299010358113,0,0.26446281332267,2,4.46942150852707,0,26.446281332267,100,100,31.8198684785623,0,0,2.49586775781155,5,0,0,100,100,15.1877519327548,0.204958695204401,10,10,10,20.4958695204401,100,100,100,71.4726442302641,0,0,0,0,0,0,0,0
E01026198,East Midlands,E07000139,North Kesteven,491.393585205078,41.8582509840755,0,0.356502257330385,1.60538116884347,3.56726459501732,0,35.6502257330385,80.2690584421734,80.2690584421734,36.6279377801684,0,0,2.80269058442173,4,0,0,100,100,17.7786322883862,0,9.80269058442173,10,10,0,100,100,100,94.9704932461921,0,0,0,0,0,0,0,0
E01026199,East Midlands,E07000139,North Kesteven,1051.0975189209,39.5324214678986,0,0.631027266755372,2.00000004355102,4.37106925022727,0,44.5492670675751,49.8951792318201,81.6561848317988,28.1091822263626,0,1.47484276158923,6.54402512185321,10,0,38.5744230357478,100,100,14.799737674676,1.45597484911278,10,10,10,64.5702304953607,100,100,100,74.1147889212846,0,0,0,0.718029339072506,0,0,0,38.5744230357478
E01026200,East Midlands,E07000139,North Kesteven,766.838439941406,17.3958481285297,0.633620674216828,1.6235632126729,4.71120691130392,7.8405172334886,63.3620674216828,81.178160633645,81.178160633645,100,10.7298278414211,0.81178160633645,1,2,5.39080460090318,81.178160633645,100,100,100,7.52484207219691,1.42097700543327,10,10,10,100,100,100,100,18.0924575158397,0.633620674216828,0.81178160633645,0.81178160633645,1,63.3620674216828,81.178160633645,81.178160633645,100
E01026201,East Midlands,E07000139,North Kesteven,945.32666015625,19.5143826272962,0,1.91491841999784,3.27389278518039,7.78554781139642,0,100,100,100,18.9231932688243,0.413752922218624,1,2,4.00699301895788,41.3752922218624,100,100,100,11.0619696445565,1,8.24125876665587,10,10,100,100,100,100,45.247657589137,0,0.413752922218624,0.593240096739253,0.593240096739253,0,41.3752922218624,59.3240096739253,59.3240096739253
E01026202,East Midlands,E07000139,North Kesteven,938.71598815918,10.0765963291906,0.853286389231051,2,3.27112675192078,8.59389670861643,85.3286389231051,100,100,100,8.32680755522488,1,1,2,6,100,100,100,100,6.83233569277276,1,10,10,10,100,100,100,100,10.0765963291906,0.853286389231051,1,1,1,85.3286389231051,100,100,100
E01026203,East Midlands,E07000139,North Kesteven,883.627029418945,10.7198753718157,0.815461349863159,4.5349127285612,10,10,81.5461349863159,100,100,100,8.71811716165551,1.18453865013684,7.19576063159784,10,10,100,100,100,100,7.19741916922503,4.42019950101003,10,10,10,100,100,100,100,11.1571822803388,0.815461349863159,1,2.43516206812848,4.43640898181937,81.5461349863159,100,100,100
E01026204,East Midlands,E07000139,North Kesteven,813.113151550293,12.3693088256174,1,3.37127371774645,10,10,100,100,100,100,9.72243907687158,1,3.37127371774645,10,10,100,100,100,100,7.71413277710441,2.18563685887322,10,10,10,100,100,100,100,14.5186447603925,0.369918708150373,1,2,2,36.9918708150373,100,100,100
E01026205,East Midlands,E07000139,North Kesteven,732.683288574219,12.5650373344342,0.804511273184746,3.5969924859319,9.60902254636949,10,80.4511273184746,100,100,100,11.7580752861557,1,2.80451129401065,10,10,100,100,100,100,8.32864665796953,2.19548872681525,10,10,10,100,100,100,100,20.9514886108116,0.413533840380138,1,1.78195488643512,2,41.3533840380138,100,100,100
E01026206,East Midlands,E07000139,North Kesteven,859.387878417969,14.0385126155377,0.669230773601333,3.49358974450028,9.37179485449472,10,66.9230773601333,100,100,100,11.302628197515,1.34615385025125,2.48333332859856,10,10,100,100,100,100,8.14820517350197,2,10,10,10,100,100,100,100,19.8867435636401,0.323076923350083,1.34615385025125,2,2,32.3076923350083,100,100,100
E01026207,East Midlands,E07000139,North Kesteven,576.230590820313,38.8030606662286,0.367112800581127,0.695984688848446,1.02485657711576,1.39196937769689,36.7112800581127,69.5984688848446,69.5984688848446,69.5984688848446,24.302123099077,0,0.695984688848446,2.32887188826732,4.73422560116225,0,69.5984688848446,100,100,13.2903440009647,0.695984688848446,8.39196937769689,10,10,69.5984688848446,100,100,100,63.7701740977356,0,0,0.367112800581127,0.367112800581127,0,0,36.7112800581127,36.7112800581127
E01026208,East Midlands,E07000139,North Kesteven,729.377914428711,26.6907563785481,0.716012073594778,0.716012073594778,2.97280960029904,5.78549833912863,71.6012073594778,71.6012073594778,71.6012073594778,71.6012073594778,15.802477914584,0.524169166308703,1.4758308336913,3,4.19184290728608,52.4169166308703,100,100,100,10.2679911860199,1.90785498088085,8.40030210137293,10,10,100,100,100,100,33.7136720860467,0.300604213206005,0.524169166308703,0.716012073594778,0.907854980880853,30.0604213206005,52.4169166308703,71.6012073594778,71.6012073594778
E01026209,East Midlands,E07000139,North Kesteven,1058.80994415283,26.2120189239307,0,1.12278877086168,2.1779396457295,4.32986473436795,0,88.0332989824056,100,100,21.5356711379183,0,1.93548386469187,2.06451613530813,5.75650361765586,0,100,100,100,12.4160353127145,2.50884493817017,10,10,10,93.5483864691869,100,100,100,53.6283151315113,0,0,0,1.51508843792475,0,0,0,75.7544218962374
E01026210,East Midlands,E07000139,North Kesteven,1054.40283966064,36.693751446397,0.0616509929123014,1.16300939701687,2.31034481536029,4.33019852457429,6.16509929123014,43.5736673690915,82.7586205649009,94.0438872357976,25.4019019527737,0.0616509929123014,0.606060602771629,3.34587251771925,5.57053291488417,6.16509929123014,51.6196446799961,100,100,12.6611805004584,1.17450365238552,7.34691745397226,10,10,68.4430510610398,100,100,100,67.3855281216122,0,0.0616509929123014,0.490073141775121,0.490073141775121,0,6.16509929123014,40.0208985803453,40.0208985803453
E01026211,East Midlands,E07000139,North Kesteven,821.927383422852,16.6241689838234,0.592493297188962,2.22654156299783,8.31635391213573,10,59.2493297188962,100,100,100,18.250267880881,0.592493297188962,1.40750670281104,3.22654156299783,10,59.2493297188962,100,100,100,10.549195750064,1.22654156299783,10,10,10,100,100,100,100,40.147961944815,0,0.394101879014848,0.592493297188962,0.81903486018679,0,39.4101879014848,59.2493297188962,81.903486018679
E01026212,East Midlands,E07000139,North Kesteven,730.479705810547,11.8077827034303,0.793363497765053,2,7.47360482018172,10,79.3363497765053,100,100,100,8.84447941516554,1,1,2.38612367904409,8.77224735808817,100,100,100,100,6.84668169159576,1,10,10,10,100,100,100,100,12.4207089978782,0.793363497765053,1,1,1,79.3363497765053,100,100,100
E01026213,East Midlands,E07000139,North Kesteven,874.812805175781,8.4136777527557,1,2.17254408082421,8.72795969254862,10,100,100,100,100,7.77534006051084,1,1,2,7.5415617131539,100,100,100,100,6.3980730915145,1,10,10,10,100,100,100,100,8.69931998553865,1,1,1,1,100,100,100,100
E01026214,East Midlands,E07000139,North Kesteven,565.212799072266,14.0216178106954,1.02339179865679,3.48148148148148,10,10,75.2436640069137,100,100,100,9.9762377979356,3,10,10,10,100,100,100,100,7.6967447699055,6.2846003969679,10,10,10,100,100,100,100,14.1715205730077,1.02339179865679,3,4,8,75.2436640069137,100,100,100
E01026215,East Midlands,E07000139,North Kesteven,511.225624084473,18.7923921772598,0,4.96767237452182,10,10,0,100,100,100,11.4510127869266,3,10,10,10,100,100,100,100,8.57250012104525,5.7262930873345,10,10,10,100,100,100,100,19.4067669182257,0,3,4.7262930873345,8.24353448311242,0,100,100,100
E01026218,East Midlands,E07000139,North Kesteven,622.505325317383,6.37417697529575,1.74159293874875,5.2991150786946,10,10,100,100,100,100,7.57759295212011,2,7.52212389055152,10,10,100,100,100,100,6.64876114612729,6.30265484235428,10,10,10,100,100,100,100,6.37417697529575,1.74159293874875,2,3.25663717942141,7,100,100,100,100
E01026219,East Midlands,E07000139,North Kesteven,557.500350952148,8.97928838376888,1.50395257127951,3.99011857864374,10,10,100,100,100,100,8.2053359523693,2.25296442503838,9.49407114992324,10,10,100,100,100,100,6.98555349413512,6.00790514255901,10,10,10,100,100,100,100,8.97928838376888,1.50395257127951,2.25296442503838,3.74703557496162,6.75494071752063,100,100,100,100
E01026220,East Midlands,E07000139,North Kesteven,1122.71312713623,10.5482923289614,1.03925417917166,3.77330716930789,10,10,76.2512276491407,100,100,100,8.73016710982596,2.22865554033024,9.28459273443728,10,10,100,100,100,100,6.98809615071256,5,10,10,10,100,100,100,100,10.5482923289614,0.762512276491407,2.22865554033024,4.22865554033024,5.94308145447164,76.2512276491407,100,100,100
E01026221,East Midlands,E07000139,North Kesteven,1144.74875640869,36.4513673388932,0.18094321598933,0.74590952208721,2.07603463183048,3.59287775735932,18.094321598933,56.4966306097879,87.4879686533547,87.4879686533547,27.5839650221047,0.18094321598933,0.482194420057051,2.21751684361872,4.7593840371726,18.094321598933,48.2194420057051,100,100,14.3707313249407,0.482194420057051,8.84889315742971,10,10,48.2194420057051,100,100,100,73.0565551550694,0,0.18094321598933,0.311838309257955,0.384985564516726,0,18.094321598933,31.1838309257955,38.4985564516726
E01026222,East Midlands,E07000139,North Kesteven,900.153701782227,18.0219587306998,0,3,4.40636475775477,9.76866584318308,0,100,100,100,11.4225828498336,1,1.79681762112261,2.95716033128498,5,100,100,100,100,8.29457764824793,2,8.1884944881019,10,10,100,100,100,100,20.3926071310539,0,1,1,1,0,100,100,100
E01026223,East Midlands,E07000139,North Kesteven,990.499649047852,11.3682089444087,0.527252507321872,2.52725250732187,4,6.83314792473078,52.7252507321872,100,100,100,8.6983424855769,1,1.17575082550386,2.15684093503982,5.66740823945632,100,100,100,100,7.15166842013628,1.33259176054368,9.19466074677819,10,10,100,100,100,100,11.3682089444087,0.527252507321872,1,1,1,52.7252507321872,100,100,100
E01026224,East Midlands,E07000139,North Kesteven,840.657638549805,19.4846521703925,0.162516397853468,2.39449540351874,3.55701180137221,9.11009172996394,16.2516397853468,100,100,100,11.2472740397844,1,1.23066841165681,2.83748360214653,5.16382699186194,100,100,100,100,8.44939705443859,1.39449540351874,8,10,10,100,100,100,100,19.5426861368493,0.162516397853468,1,1,1,16.2516397853468,100,100,100
E01026225,East Midlands,E07000139,North Kesteven,747.00638961792,25.6198380309559,0,2.11504423915602,8.58997048680273,9.70501474638534,0,70.5014746385341,100,100,20.5349408632468,0,3.84955753694672,10,10,0,100,100,100,14.3635397918372,2,10,10,10,100,100,100,100,45.6400002942343,0,0,1.06489677530261,2,0,0,53.2448387651307,100
E01026226,East Midlands,E07000139,North Kesteven,894.644821166992,20.1791254267625,0,4.02463055531483,10,10,0,100,100,100,18.0534486092473,0,4.35221676191732,10,10,0,100,100,100,13.7683988175019,2.16871921436421,10,10,10,100,100,100,100,37.7709487750457,0,0,2,2.16871921436421,0,0,100,100
E01026227,East Midlands,E07000139,North Kesteven,828.538070678711,9.81485383590042,1,2.75265958049264,7.57047872881656,10,100,100,100,100,8.9623535946419,1,1,4,4,100,100,100,100,8.04035910370249,1.16223404632466,9.81781914832392,10,10,100,100,100,100,10.0622741190618,1,1,1,1,100,100,100,100
E01026228,East Midlands,E07000139,North Kesteven,680.899627685547,15.3460681388867,0.561488673284205,1.95145631764186,5.92880257231637,10,56.1488673284206,100,100,100,12.1027183110108,1,1,4,4,100,100,100,100,9.69839788589857,1.40614889422012,10,10,10,100,100,100,100,18.3332849346067,0.177993524389582,1,1,1,17.7993524389582,100,100,100
E01026229,East Midlands,E07000139,North Kesteven,676.49250793457,16.380537728691,0.192182415125627,1,4,7,19.2182415125627,100,100,100,13.2391695181219,1,2,3,4,100,100,100,100,9.32395757286449,1.46091206435026,9.13680784808023,10,10,100,100,100,100,23.8300816485635,0,1,1,1,0,100,100,100
E01026230,East Midlands,E07000139,North Kesteven,588.350173950195,13.9181835962703,0.752808987015626,1,4,7.98501874456162,75.2808987015626,100,100,100,12.7801870688164,1,1,3,4,100,100,100,100,9.2196442917598,1,8.49250937228081,10,10,100,100,100,100,21.6135022552834,0,1,1,1,0,100,100,100
E01026231,East Midlands,E07000139,North Kesteven,1202.04124450684,13.1861228031149,0.681943182002101,1.78826766323536,7.90742439653211,10,68.1943182002101,100,100,100,9.78997255047938,1,1,4,4,100,100,100,100,9.40357468292528,1,8.9440880028714,10,10,100,100,100,100,13.2019065268384,0.681943182002101,1,1,1,68.1943182002101,100,100,100
